video_id,title,published_at,duration_seconds,view_count,like_count,comment_count,tags,description,thumbnail_url
LTx9vfFY5Hc,The Real Reason You Saw These Lights,2024-05-17T15:16:33Z,50,616116,53019,431,,"The reason you’re seeing pictures of colorful lights in the sky right now is because our planet just went through the biggest solar storm in more than 20 years! Here's what's going on.

The sun often spews out super hot gas filled with charged particles. Luckily, Earth’s magnetic field protects us from them! But they can interact with gasses in our atmosphere, giving those molecules extra energy or “exciting” them - and as they relax back to their natural energy state, they release photons in different wavelengths or colors.

THAT’s what we see. We call it the aurora borealis, or Northern lights.
You can actually tell WHICH gas molecules got excited by the color!

We're seeing the lights in way more places right now because we went through a big solar storm - but we were expecting it! Our Sun goes through cycles of about 11 years and we’re approaching another maximum right now.

These lights are a beautiful reminder of how Earth’s magnetic field protects us and allows life to prosper, and it’s so cool that more people got to see it.

If you like optimistic science and tech stories follow for more!

#northernlights #aurora #space #auroraborealis #sciencefacts",https://i.ytimg.com/vi/LTx9vfFY5Hc/maxresdefault.jpg
pIQ5mNwI-CE,Why Everyone's Fighting Over These Songs,2023-10-31T13:19:25Z,59,609373,51198,651,,"The most controversial part of the debate around AI in music is: “When should artists get paid?”

For decades, whether an artist gets paid or not has depended on what the industry agrees is inspiration versus what is copying. The question now is whether AI fits into that system, or whether something has to change... 

This short is part of Huge If True, our optimistic show about science and tech. We just made a longer episode all about AI in music - featuring @grimes and @Spotify CEO Daniel Ek. Subscribe to support us and to see more.

#tech #shorts #tech #stem #music #AI #artificialintelligence #animation #science",https://i.ytimg.com/vi/pIQ5mNwI-CE/maxresdefault.jpg
EX3f4NayOAI,New Way to Stop Peanut Allergies?,2023-09-10T15:46:10Z,48,595023,47217,569,,"There’s new research on how we might help kids with dangerous peanut allergies. It’s one of the most common food based allergies, affecting over 1.2 million children just in the US alone! But now, a skin patch that provides immunotherapy for peanut allergies has shown good results in desensitizing toddlers in a clinical trial. Here's what's happening...

If you'd like to learn more about this research, search for DOI: 10.1056/NEJMoa2212895

This is Huge If True, an optimistic show about the future. If you liked this short video, subscribe to support our show :) 

#shorts #tech #science #peanut #technology #stem",https://i.ytimg.com/vi/EX3f4NayOAI/maxresdefault.jpg
NiJeB2NJy1A,The Real Fight Over AI Art,2022-09-14T13:13:22Z,854,593220,24719,2418,Cleo Abram|Chloe Abram|Cleo Abrams|Huge If True|Big If True|Vox|Explained|Cleo Huge If True|journalist|explainer,"Why DALLE, Midjourney, and other AI image generation tools are so controversial...
Subscribe for more optimistic science and tech stories!

You’ve probably heard about the AI that can make any image you want. With these, anyone can make art in seconds. Artists, understandably, have concerns about that. This technology has quickly become VERY controversial.

Since we got access to DALLE-2 a few weeks ago, my friend Justin and I have been sending our creations back and forth. It’s a lot of fun. Justin is a designer and animator who works with me on Huge If True. He’s an artist. I’m… not so much. What I noticed as Justin and I were making these is: His were way better than mine! It didn’t feel like the AI was leveling the playing field between us. It felt like it was giving me new skills, but it was giving HIM superpowers.

So, we set up a little competition to test that… and you voted on the results.

Along the way, we’ll explain how these artificial intelligence image generation tools (Open AI's DALLE-2, Midjourney, stable diffusion, and more) really work, why they’re so controversial, and why they matter for our future.

00:00 Why am I hearing about AI art?
02:00 How to use DALLE
04:46 Round 1: Cleo with no AI
05:50 Round 1: Justin with no AI
06:36 How do AI art generators work?
08:09 Round 2: Cleo with AI
08:54 Round 2: Justin with AI
09:24 How does DALLE use artists' work?
10:25 Should artists worry about AI?  
11:12 Why is AI art so controversial?
12:08 What's next for DALLE?
13:07 RESULTS

Subscribe to see the next episode: https://www.youtube.com/cleoabram?sub_confirmation=1 

For more art and animation from Justin: https://www.the11percent.com/ 

Sources and further reading: 
- OpenAI’s tutorial for DALL-E 2: https://openai.com/dall-e-2/
- Free Hugging Face DALLE mini: https://huggingface.co/spaces/dalle-mini/dalle-mini 
- Aditya Ramesh’s detailed explanation of how DALLE-2 works: http://adityaramesh.com/posts/dalle2/dalle2.html
- Midjourney’s community showcase: https://www.midjourney.com/showcase/ 
- Marques Brownlee’s DALLE review: https://youtu.be/yCBEumeXY4A 
- Joss Fong’s explainer on how AI image generation works: https://youtu.be/SVcsDDABEkM 
- “Generating Images from Captions with Attention” https://arxiv.org/abs/1511.02793 

Be featured in an episode - upload questions for me to answer! https://www.dropbox.com/request/Edocsb2kErpueQ7F9T1Q 
tw
I tell different stories in different places:
You can find me on TikTok here for short, fun tech explainers: https://www.tiktok.com/@cleoabram 
You can find me on Instagram here for more personal stories: https://www.instagram.com/cleoabram 
You can find me on Twitter here for thoughts, threads and curated news: https://twitter.com/cleoabram 

Bio:
Cleo Abram is an Emmy-nominated video producer and journalist. Cleo produces detailed explainer stories about technology and economics. She wrote the Coding and Diamonds episodes of Vox’s Netflix show, Explained, was the host and a senior producer of Vox’s first ever daily show, Answered, as well as a host and producer of Vox’s YouTube Originals show, Glad You Asked. She now makes her own independent show, Huge If True. Each episode takes on one big technology innovation or idea, explains what it is, and helps people imagine the ways it could improve the world we live in by answering one simple question: If this works, what could go right?

Vox: https://www.vox.com/authors/cleo-abram
IMDb: https://www.imdb.com/name/nm10108242/ 

Gear I use: 
Camera: Sony A7SIII
Lens: Sony 16–35 mm F2.8 GM
Audio: Sennheiser SK AVX and Zoom H4N Pro

Music: Musicbed

Follow along for more episodes of Huge If True: https://www.youtube.com/cleoabram?sub_confirmation=1

—
Welcome to the joke down low:

What did Vincent say when he couldn't find his car?
Where did my Van Gogh?

Find a way to use the word “car” in a comment to let me know you’re a real one ;)",https://i.ytimg.com/vi/NiJeB2NJy1A/maxresdefault.jpg
FWp9JXdp0zM,Gene-Editing Trees To Capture More CO2,2023-06-20T13:48:30Z,38,575082,60491,749,,"How genetically engineered trees can capture more carbon dioxide... 

If you're interested in this topic, you might enjoy our deep dive into the research behind these trees: https://youtu.be/6OknnFuDQE8

And if you love optimistic stories about tech, the best thing you can do to support us is to subscribe :)

#shorts #technology #climatechange",https://i.ytimg.com/vi/FWp9JXdp0zM/maxresdefault.jpg
Y9MEyvsF0so,How Mussel Poop Helps Fight Microplastics,2023-07-10T14:39:27Z,43,562537,62766,387,,"Microplastics are a big pollution problem in the ocean. They're tiny particles of plastic that can clog the intestines of fish and destroy the tissues of marine creatures. But these mussels help filter them out of the water... with their poop. 

If you like this video, I think you'll enjoy this longer episode on the future of movies with MKBHD: https://youtu.be/u7pu1cQBqtQ

Huge If True is an optimistic series about science and tech. If you want to support us, the best thing you can do is subscribe!

#science #ocean #climate #stem",https://i.ytimg.com/vi/Y9MEyvsF0so/maxresdefault.jpg
SaNPjNI_7GM,This Is A Real Flying Car,2024-01-14T15:29:02Z,35,534623,40723,1077,,"This might become the first flying car. The FAA just gave this prototype an “airworthiness certificate,"" which lets them test it more extensively. It’s not the first electric vertical take off and landing vehicle, but they say it’s the first that can drive normally on roads and also fly. So, “flying car.”

The company’s first car delivery isn’t expected to be until the end of 2025, 
and it comes with a price tag of $300,000. But, long term, if any of these companies succeed, we could have FLYING CARS. And I think that would be awesome.

This video is part of our show Huge If True. If you like optimistic science and tech stories, subscribe for more.

#science #tech #car #airplane #stem #flyingcar",https://i.ytimg.com/vi/SaNPjNI_7GM/maxresdefault.jpg
IKEJl93CRLQ,This face mask costs $949,2023-01-11T14:53:41Z,43,533230,32289,268,,"You know the viral Dyson AirWrap, now meet the Dyson Zone. For when you want headphones, an air purifier, and to cosplay as Bane…

In the last few years, we’ve seen a bunch of gimmicky high tech face masks. Most of them are gimmicks, but it doesn’t feel like a huge leap to imagine people going from N95s to a higher tech personal air purifier.

This is ""my favorite weird tech"". If you want to see more videos about technology and the future, please consider subscribing: https://www.youtube.com/cleoabram?sub_confirmation=1

You might enjoy this video on nuclear fusion: https://www.youtube.com/watch?v=xsikwXnUcBs&ab_channel=CleoAbram

#shorts #technology #design",https://i.ytimg.com/vi/IKEJl93CRLQ/maxresdefault.jpg
FAs0d6q-MS0,Why Lensa AI is taking over,2022-12-08T14:42:33Z,58,531607,40382,485,,"Your friends are all space-goddess-wizard people all of a sudden too?

This is an app called Lensa, which let you to turn your face into an AI art piece. Here's how it actually works, using Apple's TrueDepth API.

I made a longer video about AI art too, which you can watch here: https://youtu.be/NiJeB2NJy1A 

And if you'd like to support me, the best thing to do is subscribe: https://www.youtube.com/cleoabram?sub_confirmation=1 

#shorts #AI #aiart",https://i.ytimg.com/vi/FAs0d6q-MS0/hqdefault.jpg
MHdEiikZ3yM,Someone Built A Real-Life Transformer,2024-02-15T13:13:23Z,47,522995,47669,1131,,"This enormous robot is a real-life Transformer. Right now, it's being controlled by a person INSIDE it… like in Avatar. And it can also transform from “robot mode” to “vehicle mode”... like Bumblebee. Or Optimus Prime. Or Megatron, take your pick.

Buuuuuuut…. its top speed is only 6 mph. You might be wondering… WHY make this? Well, the company that makes these robots, Tsubame Industries, says their long-term goal is to build a version that’s helpful on the moon or in disaster zones. Right now though, it’s entertainment - proving yet again how excited we get about human-looking robots.

If you are too, we made a whole longer episode about humanoid robots. And if you like optimistic science and tech stories, subscribe for more!

#shorts #science #tech #transformers #avatar #stem #education",https://i.ytimg.com/vi/MHdEiikZ3yM/maxresdefault.jpg
sZsLjcVxJAk,I Cloned Grimes' Voice... WITH GRIMES,2023-10-25T15:11:39Z,48,521415,35741,405,,"I just cloned Grimes’ voice… during an interview with the real @grimes !

Grimes taught me how to use a tool she recently released called Elf Tech that lets ANYONE change their voice into hers. This is ""voice cloning,"" one controversial part of the much larger fight over AI music... 

To see more of this interview and learn about why everyone's fighting about AI in music, watch our longer episode of Huge If True! And subscribe to support our show.

#shorts #tech #music #grimes #voiceclone #AI #technology #stem",https://i.ytimg.com/vi/sZsLjcVxJAk/maxresdefault.jpg
e5ykrBGc9sk,First Ever PRIVATE Lander On The Moon?,2024-02-20T19:04:14Z,48,514814,51945,737,,"There is a private lunar lander on its way to the moon! And if it lands, it would be the first lander made by a private company to touch down in one piece. BUUUT... three other private companies have tried and failed in the last 5 years, so the stakes are high.

The lander is called “Odysseus,” and the company that makes it is “Intuitive Machines.” It was launched on a SpaceX rocket on Thursday and it’s on a 6 day mission to the moon. If a private company can land on the moon, particularly if they can do it at a lower cost than NASA can, that would blow the doors open on what we can do in space.

We’ll know if it lands soon!!

If you want to feel optimistic about science and tech, subscribe for more videos.

#shorts #moon #mars #space #stem #odysseus #spacex",https://i.ytimg.com/vi/e5ykrBGc9sk/maxresdefault.jpg
znWFsB0f0EA,5 Wild Experiments In Zero Gravity (Bonus Episode),2025-07-26T13:22:47Z,667,503178,16264,390,Cleo Abram|Cloe Abram|Cleo Abrams|Cloe Abrams|Chloe Abram|Chloe Abrams|Huge If True|Big If True|optimistic|science|tech,"I tested 5 wild experiments in a zero gravity plane...  
Listen with me on Audible at https://www.audible.com/cleo 

I'm scanning my brain inside a plane that’s about to DIVE toward the ground… to test how weightlessness helps or hurts your brain.

And it’s just one of the 5 crazy science experiments I got to test inside a Zero G plane. 

I recently went on this Zero G plane to explain a big debate about gravity, and while I was there, I also got exclusive access to experiments that can ONLY happen in zero gravity. I just knew you’d love to see it.

So, in this extended cut, I’m going to give you a rare glimpse inside this falling laboratory and show you how the experiments they’re doing could be huge if true…

Chapters: 
0:00 What happens to your brain in space?
0:32 Why scientists want to fall from the sky
1:10 How do zero gravity planes work?
1:56 Experiment 1
3:58 Experiment 2
5:28 Experiment 3
7:23 Experiment 4
8:50 Experiment 5
10:27 Why these experiments are huge if true

You can find me on Instagram here: https://www.instagram.com/cleoabram 
On TikTok here: https://www.tiktok.com/@cleoabram 
Or on Twitter here: https://twitter.com/cleoabram 

Bio:
Cleo Abram is an Emmy-nominated independent video journalist. On her show, Huge If True, Cleo explores complex technology topics with rigor and optimism, helping her audience understand the world around them and see positive futures they can help build. Before going independent, Cleo was a video producer for Vox. She wrote and directed the Coding and Diamonds episodes of Vox’s Netflix show, Explained. She produced videos for Vox’s popular YouTube channel, was the host and senior producer of Vox’s first ever daily show, Answered, and was co-host and producer of Vox’s YouTube Originals show, Glad You Asked. 

Additional reading and watching:
- Why Gravity Is A Lie, Explained in Zero G, our previous episode of Huge If True! https://youtu.be/5zJbE7J3X8I?si=KbOiyJXMAaXzS4hX 
- Experiment 1: Blood Sucking Pants: https://www.media.mit.edu/projects/wearable-lower-body-negative-pressure/overview/ 
- Experiment 2: Space Pilates: https://www.nasa.gov/reference/jsc-exercise-countermeasures/ 
- Experiment 3: Brain Study: https://www.uantwerpen.be/en/research-groups/lab-for-equilibrium-investigations-and-aerospace/space-research/projects/parabolic-flight-campaign-2024-2025/ 
- Experiment 4: John McFall Astronaut Prep: https://www.esa.int/Science_Exploration/Human_and_Robotic_Exploration/Astronauts/John_McFall 
- Experiment 5: Photonic Propulsion: https://www.planetary.org/sci-tech/lightsail 
- What Everyone Gets Wrong About Gravity, Veritasium: https://youtu.be/XRr1kaXKBsU?si=vg_FzbxI7-xuaqzf 
- Astrophysicist Explains Gravity in 5 Levels of Difficulty, Wired with Professor Janna Levin: https://youtu.be/QcUey-DVYjk?si=oaDEWY17EzaY5QDP 
- A new way to visualize General Relativity, ScienceClic English: https://youtu.be/wrwgIjBUYVc?si=weHFqeZVPJ56mCRy 
- What Bothers Physicists About Black Holes, my interview with Brian Cox: https://youtu.be/bY1EQ6HD-ao?si=RBkiPjEd6RXlJR2J 

Vox: https://www.vox.com/authors/cleo-abram
IMDb: https://www.imdb.com/name/nm10108242/ 

Gear I use: 
Camera: Sony A7SIII
Lens: Sony 16–35 mm F2.8 GM
Audio: Sennheiser SK AVX and Zoom H4N Pro

Music: Musicbed, Tom Fox

Follow along for more episodes of Huge If True: https://www.youtube.com/cleoabram?sub_confirmation=1

—
Welcome to the joke down low:

Are you still reading that book about zero gravity?
Yeah, I can’t put it down.

Find a way to use “down” in a comment to let me know you’re a real one who made it to the end of the description :)",https://i.ytimg.com/vi/znWFsB0f0EA/maxresdefault.jpg
aQsl5xCrjcA,Making cow burps... more sustainable?,2023-02-15T15:16:01Z,45,500966,60513,956,,"Cow burps contribute to climate change, so we’re giving them supplements to make their burps… more… sustainable.

 *cow burp*

Yeah. 

Subscribe for more tech and science videos :) 

If you liked this video, here's another you might enjoy: https://youtu.be/8foQERR0mc0

#shorts #tech #climate #animals #animalshorts #cow",https://i.ytimg.com/vi/aQsl5xCrjcA/maxresdefault.jpg
p6vu5huesOM,This Concrete Block is Captured CO2,2023-05-12T13:59:04Z,32,471129,40521,567,,"These concrete blocks are actually captured carbon emissions. A company called CarbonQuest has started a carbon capture system on a 30-story apartment tower in Manhattan. Here's how it works... 

If you like fun tech videos, you'll love this adventure to figure out the truth about nuclear waste: https://youtu.be/IzQ3gFRj0Bc

And if you want to support optimistic tech content, the best thing you can do is subscribe :)

#shorts #technology #climatechange #science #stem",https://i.ytimg.com/vi/p6vu5huesOM/maxresdefault.jpg
4MOr1z0KIJ8,How Do Babies Get Glasses?,2025-10-28T14:36:56Z,66,458309,20652,373,,"Let me show you how I’m crafting this story on my phone with Adobe’s new Premiere on iPhone! We make all our stories with Adobe. Now it’s like having those same superpowers in your pocket for free. Download the Premiere app in the iOS App Store now. 

#ad #Adobe #shorts #science #tech",https://i.ytimg.com/vi/4MOr1z0KIJ8/maxresdefault.jpg
jRQNzB77V8A,You Can Now Make 3D Models From Just Text,2023-12-31T13:20:33Z,31,450607,33966,401,,"You can now create 3D models from just plain text. This is “Genie,"" a tool that allows you to type in anything you want - like ""a purple sweater"" - then, describe its appearance - like, “fuzzy” and “photorealistic” - then hit enter, wait several seconds, and VOILA! A 3D model. 

This is blowing my animation brain. We can make some cool stuff with this...

This video is part of our show Huge If True. If you like optimistic science and tech stories, subscribe for more. 

#tech #animation #animator #3d #gfx #science #AI #stem #art",https://i.ytimg.com/vi/jRQNzB77V8A/maxresdefault.jpg
g77y-6TnH_4,Why Little Dogs Live Longer,2023-02-02T17:12:17Z,36,443697,41001,252,,"If you're a dog owner (or dog lover!), you know different dog breeds have different average lifespans. Great Danes live somewhere between 6-8 years on average, whereas Chihuahua’s live 16-18 years! This wild difference in lifespan corresponds very closely with the dog breed size. And it's our fault.

I made a longer video to explain this! It's here: https://youtu.be/fundOLJehWA",https://i.ytimg.com/vi/g77y-6TnH_4/maxresdefault.jpg
iXjVrajSAdI,The Insane Process of Building a Formula 1 Car,2024-03-01T17:49:51Z,52,440651,32910,182,,"Here’s how a Formula 1 car gets built, explained in less than 60 seconds:

The team starts by getting the regulations. They design and narrow down concepts using tons of computer simulations. They test hundreds of parts for weight, aerodynamics, and strength. They build a 60% scale model version of the car to test that in a wind tunnel! They manufacture patterns for carbon fiber, which is what most of the car is made of, then lay down carbon fiber cloth on those patterns, sometimes in 100 layers, then suck the air out and cook ‘em all together with resin, cut and measure metal and carbon fiber parts with huge programmable machines, paint the outside parts with special paint, fit it all together with some Pirelli tires, and take it to the track to test it. PHEW! Then throughout the season, they repeat the process over and over again with thousands of design changes. 

On every F1 team, there are hundreds of people, spending millions of dollars, all working together to push these cars and technology to their limits. And we got to go see it...

Subscribe to see our next episode ""Formula 1 cars, explained""... with Max Verstappen!

#shorts #f1 #formula1 #bahraingp #redbull #tech #car #stem #animation #maxverstappen",https://i.ytimg.com/vi/iXjVrajSAdI/maxresdefault.jpg
SkmnvAyrK2w,These Glasses Transcribe Conversations in Real Time,2023-08-23T13:35:53Z,28,432029,38405,345,,"These glasses display your conversation in real-time using text captions. WHAT. Speech to text technology isn’t new, it’s actually been around since the 1960s, but today computers are smaller and faster than ever, and it’s allowing companies to create new kinds of devices. Here's what we have so far... 

If you like this short, I think you might enjoy this longer episode about the real future of AI: https://youtu.be/MWHN6ojlVXI

And if you'd like to support optimistic tech stories, subscribe for more!

#shorts #stem #science #tech #glasses",https://i.ytimg.com/vi/SkmnvAyrK2w/maxresdefault.jpg
451V-lBLfuo,Why You Can't Just Screenshot an NFT,2022-02-15T13:47:52Z,696,430474,18873,1371,cleo abram|chloe abram|cleo abrams|huge if true|cleo abram huge if true|explainer|tech,"How can a JPEG cost money?
Subscribe to see the next episode: https://www.youtube.com/cleoabram?sub_confirmation=1 

The biggest question I hear about NFTs is: “Why can’t I just screenshot that?” Or, put another way, why does a digital image that can be copied have any value? The answer, it turns out, isn’t in an explainer about blockchain technology (you’re welcome). The answer to why NFTs have any value is hiding in the art market that came before them. Because NFTs are weird, but it turns out art is already even weirder. To really understand NFTs, we have to zoom out a bit, and talk about the incredibly strange way we value art to begin with. And that story starts not with crypto, but with a fight at an art auction in 1973…

This video explains why a JPEG can cost money, and how expensive art led to NFTs. Along the way, I get help from two incredible experts: David Galperin, head of contemporary art for the Americas at Sotheby’s, and Alexis Ohanian, founder of Reddit and investor. 

David tells me about how the Scull Sale in 1973 exploded the art market forever, how Andy Warhol gave his silk screens to appropriation artist Elaine Sturtevant so she could copy his prints, and how Sol LeWitt’s wall drawings go for millions but the value is in “the certificate, not the drawing.” Alexis gives me a tour of his NFT collection (!), shows me the Cryptopunk (Serenapunk!) he gave to his wife Serena Williams, and explains how this technology has become a new medium for artists looking to the future. Together, we explore the big questions people are asking about NFTs and how the art world has grappled with those same questions for decades: What is value? Where does it come from? What is too much, for too little?

00:00 Why do people buy NFTs?
01:04 How are NFTs like contemporary art?
03:41 Why is art so expensive?
05:10 Is art just money laundering?
06:07 Why do people buy NFTs?
07:41 Are NFTs just a link to an image?
08:47 Why do NFTs matter?
10:24 How do I do sponsorships?

Be featured in an episode - upload questions for me to answer! https://www.dropbox.com/request/Edocsb2kErpueQ7F9T1Q 

I tell different stories in different places:
You can find me on TikTok here for short, fun explainers: https://www.tiktok.com/@cleoabram 
You can find me on Instagram here for more personal stories: https://www.instagram.com/cleoabram 
You can find me on Twitter here for thoughts and curated news: https://twitter.com/cleoabram 

Bio:
Cleo Abram is an Emmy-nominated video producer and journalist. Cleo produces detailed explainer stories about technology and economics. She wrote the Coding and Diamonds episodes of Vox’s Netflix show, Explained, was the host and a senior producer of Vox’s first ever daily show, Answered, as well as a host and producer of Vox’s YouTube Originals show, Glad You Asked. She now makes her own independent show, Huge If True. Each episode takes on one big technology innovation or idea, explains what it is, and helps people imagine the ways it could improve the world we live in by answering one simple question: If this works, what could go right?

Sources and additional reading: 
- “The $12 Million Stuffed Shark: The Curious Economics of Contemporary Art,” Don Thompson https://us.macmillan.com/books/9780230620599/the12millionstuffedshark 
- “The Price of Everything” https://www.youtube.com/watch?v=iejpS_PpPJk&ab_channel=HBO 
- “Museum of Forgeries,” MSCHF ​​https://moforgeries.org/ 
- “Scull's U.S. Art Brings Record $2 Million,” New York Times, 1973 https://timesmachine.nytimes.com/timesmachine/1973/10/19/93293442.html?pageNumber=57 
- “Screenshotting NFTS” Know Your Meme https://knowyourmeme.com/memes/screenshotting-nfts 
- “The Story of Contemporary Art,” Tony Godfrey https://mitpress.mit.edu/books/story-contemporary-art 
- “look what i made for you” GB ‘Doc’ Burford https://docseuss.medium.com/look-what-i-made-for-you-apparently-while-i-am-not-a-dumbass-many-cryptobros-are-and-i-am-going-f6468c877acc 
- “Line Goes Up - The Problem With NFTs” Folding Ideas https://www.youtube.com/watch?v=YQ_xWvX1n9g&t=1s&ab_channel=FoldingIdeas 
- “Why people are buying cartoon cats on the blockchain” (my first ever Vox video, 2018!) https://www.youtube.com/watch?v=jGfvkjzLrNw&t=304s&ab_channel=Vox 
- “NFTs, Explained,” Johnny Harris https://www.youtube.com/watch?v=Oz9zw7-_vhM&t=541s&ab_channel=JohnnyHarris 

Vox: https://www.vox.com/authors/cleo-abram
IMDb: https://www.imdb.com/name/nm10108242/ 

Gear I use: 
Camera: Sony A7SIII
Lens: Sony 16–35 mm F2.8 GM
Audio: Sennheiser SK AVX and Zoom H4N Pro

Music: Musicbed

Follow along for more episodes of Huge If True: https://www.youtube.com/cleoabram?sub_confirmation=1",https://i.ytimg.com/vi/451V-lBLfuo/maxresdefault.jpg
ampB1laCWF4,How This Telescope Searches For Aliens,2022-07-13T14:09:03Z,314,418447,18282,578,,"This new image will help us answer the biggest question: Are we alone?
Subscribe if you love optimistic technology stories.

NASA just released the first pictures from the James Webb Space Telescope, the most powerful telescope ever built. They’re incredible. They show the deepest we’ve ever seen into space, stars being born, galaxies colliding. But the least beautiful one is my favorite. It’s the spectrum of exoplanet WASP 96-b. In simpler terms, it’s a picture of the atmosphere of a planet over 1,000 light years away. Most simply put… it’s our new way to find aliens. 

Subscribe for more Huge If True: https://www.youtube.com/cleoabram?sub_confirmation=1

Chapters: 
00:00 First images from the James Webb Space Telescope
00:52 Where are all the aliens?
01:34 How does the James Webb Space Telescope find life?
02:43 How do we know what's on other planets?
03:35 What did the James Webb Space Telescope find?
04:09 What does it mean that we found water??
04:49 What happens next??

Be featured in an episode - upload questions for me to answer! https://www.dropbox.com/request/Edocsb2kErpueQ7F9T1Q 

You can find me on TikTok here for short, fun tech explainers: https://www.tiktok.com/@cleoabram 
You can find me on Instagram here for more personal stories: https://www.instagram.com/cleoabram 
You can find me on Twitter here for thoughts, threads and curated news: https://twitter.com/cleoabram 

Bio:
Cleo Abram is an Emmy-nominated independent video journalist. On her show, Huge If True, Cleo explores complex technology topics with rigor and optimism, helping her audience understand the world around them and see positive futures they can help build. Before going independent, Cleo was a video producer for Vox. She wrote and directed the Coding and Diamonds episodes of Vox’s Netflix show, Explained. She produced videos for Vox’s popular YouTube channel, was the host and senior producer of Vox’s first ever daily show, Answered, and was co-host and producer of Vox’s YouTube Originals show, Glad You Asked.

Vox: https://www.vox.com/authors/cleo-abram
IMDb: https://www.imdb.com/name/nm10108242/ 

Additional reading and watching:
- Full NASA images: https://www.nasa.gov/webbfirstimages
- Explore the stars with the incredible NASA interactive I use in this video: https://exoplanets.nasa.gov/eyes-on-exoplanets 
- Check out Jim's Cosmos Editable Sky Chart (edited and printed for this video!) https://www.jimscosmos.com/editableallskychart 
- The James Webb Telescope launch: https://www.youtube.com/watch?v=7nT7JGZMbtM&ab_channel=NASA 
- “The 1995 Hubble photo that changed astronomy” (we still love you Hubble!) https://youtu.be/95Tc0Rk2cNg 
- “The Insane Engineering of James Webb Telescope” https://youtu.be/aICaAEXDJQQ 
- More from me on the James Webb Telescope on TikTok: https://www.tiktok.com/@cleoabram/video/7119264354905689386?is_copy_url=1&is_from_webapp=v1 

Gear I use: 
Camera: Sony A7SIII
Lens: Sony 16–35 mm F2.8 GM
Audio: Sennheiser SK AVX and Zoom H4N Pro

Music: Musicbed

Follow along for more episodes of Huge If True: https://www.youtube.com/cleoabram?sub_confirmation=1

—
Welcome to the joke down low:

What is Saturn’s favorite movie?
Lord of the Rings.

Find a way to use the word “favorite” in a comment to let me know you’re a real one ;)",https://i.ytimg.com/vi/ampB1laCWF4/maxresdefault.jpg
VwtgiAsV7PA,This Rover Made Oxygen On Mars,2024-01-25T14:10:55Z,51,389904,42366,549,,"The Mars Perseverance Rover MADE OXYGEN on Mars. 

It’s actually been doing it for years, but it just officially completed its mission, proving we can make oxygen reliably and long term. And that, as you might have guessed, will be crucial for any future astronaut missions. 

This device works by intaking some of Mars’ atmosphere, which is 96% carbon dioxide, and separating one oxygen atom from each carbon dioxide molecule through an electrochemical process. Then, it releases the remaining carbon monoxide molecule back into the atmosphere.

Since landing on Mars in 2021, the device, named MOXIE,  has generated enough oxygen to support a small dog for about 10 hours. It's a demonstration that this type of technology can work and NASA plans on designing a larger system. Overall, this mission was a success and I’m excited to think we’re one step closer to going to Mars.

This video is part of our show Huge If True. If you like optimistic science and tech stories, subscribe for more!

#tech #science #animation #Mars #NASA #perseverance #perseverancerover #moon #space #stem",https://i.ytimg.com/vi/VwtgiAsV7PA/maxresdefault.jpg
Amz9EV1OZkw,This Famous Robot Dog Has A New Job,2024-01-27T18:51:14Z,52,380027,39937,315,,"This is Spot, the robot dog from Boston Dynamics. You might’ve seen it in all these viral videos. But now…  Spot got a new job! A lot of real jobs, actually: At the Purina dog food factory, Spot is inspecting packaging for air leaks. On an oil rig in the Gulf of Mexico, Spot is inspecting equipment for corrosion. In the ancient ruins of Pompeii, Spot is inspecting grave robber tunnels for the Italian police. And in the remains of the Fukushima nuclear power plant, Spot is inspecting areas for radiation. I’ve started thinking about this robot as “Inspector Spot”...

But why a robot dog, exactly?

If you want to learn more about Spot, go check out our longer video! If you like optimistic stories about science and tech, subscribe for more of our show Huge If True.

#tech #robot #science #stem #animation #bostondynamics #shorts",https://i.ytimg.com/vi/Amz9EV1OZkw/maxresdefault.jpg
38eTaJAhn7U,Why My Persona Looks So Weird in the Apple Vision Pro,2024-02-14T13:44:33Z,52,378889,23963,386,,"One of the things you’ll hear people talking about with the Apple Vision Pro is “personas”. You make one by scanning your face with the device, and it creates a digital floating head that mimics my real face… 

People have been making some fun of these because they don’t look real by any means. But to be fair, both Apple and Meta’s avatars now are much better than few years ago. If any of these companies can make full body digital avatars that feel real, it could be HUGE. If they could, then this kind of tech is the most direct path to a totally sci-fi ability I never thought I’d see in real life: Being able to jump to another place instantly… or bring people to me… which is also called… 

TELEPORTATION. 

That’s the sci-fi future I want to see. We made a whole episode featuring @mkbhd and @ryan all about what this tech can do right now - and what it might be able to do in the future. You can watch it on our channel now, or just subscribe to see more optimistic tech stories from Huge If True.

#shorts #science #animation #applevisionpro #visionpro #tech #stem #personas #scifi #sciencefiction",https://i.ytimg.com/vi/38eTaJAhn7U/maxresdefault.jpg
Lw_T-ufaCh4,WE HIT 1 MILLION SUBSCRIBERS,2023-08-02T13:37:39Z,37,375810,52559,795,,"Thank you. We make Huge If True because we believe the future can be better. It's amazing that 1 MILLION of you feel the same way. 

Best part is, we're just getting started.

If you'd like to join us, subscribe :) 

And if you want to watch a longer video, I particularly love this one on quantum computing with @mkbhd : https://youtu.be/e3fz3dqhN44

#shorts #1million #creator #journalist #science #tech",https://i.ytimg.com/vi/Lw_T-ufaCh4/maxresdefault.jpg
